park_date,alien_saucers,dinosaur,expedition_everest,flight_of_passage,kilimanjaro_safaris,navi_river,pirates_of_caribbean,rock_n_rollercoaster,seven_dwarfs_train,slinky_dog,soarin,spaceship_earth,splash_mountain,toy_story_mania,season
2019-07-09,,36.875,,,,,,,,,32.75,,,,peak
2019-07-10,47.0,14.0,33.166666666666664,,,,24.5,,,,,,,,peak
2019-07-11,,,,,36.0,,19.0,,,,16.0,,,58.666666666666664,peak
2019-07-12,32.625,16.75,,,,,18.0,,,67.5,20.666666666666668,,,52.833333333333336,peak
2019-07-13,26.0,,,,,,,,,,22.875,,,,peak
2019-07-14,,,,,,,18.666666666666668,,,,19.166666666666668,,,29.666666666666668,peak
2019-07-15,,,,,,42.666666666666664,14.625,,,50.0,,,43.333333333333336,,peak
2019-07-16,,,,,,,,,,45.0,,,,,peak
2019-07-17,,,,,,,18.666666666666668,,,,14.875,,,40.88888888888889,peak
2019-07-18,,,,,,,34.666666666666664,,,,27.2,,,,peak
2019-07-19,,28.666666666666668,,,,,,,,,15.125,,,,peak
2019-07-20,,,,,,,26.111111111111114,,,,,,41.0,54.333333333333336,peak
2019-07-21,,,19.666666666666668,,,47.666666666666664,15.0,,,,,,,,peak
2019-07-22,,,,,,,31.333333333333332,,,,,,,46.22222222222223,peak
2019-07-23,,,,,,45.666666666666664,19.5,,,,,,38.55555555555556,,peak
2019-07-24,,,,,,,34.0,,,41.75,,,,,peak
2019-07-25,,31.333333333333332,,,,,,,,,23.0,,,47.333333333333336,peak
2019-07-26,,,,,,10.666666666666666,16.583333333333332,,,,20.666666666666668,,,,peak
2019-07-27,,,15.6,94.66666666666667,22.125,,,,,60.0,24.75,,,43.125,peak
2019-07-28,27.055555555555557,,,,,30.333333333333332,20.5,,,,,,,46.5,peak
2019-07-29,,,,,,,21.166666666666668,,,13.888888888888888,36.5,,,31.375,peak
2019-07-30,,,,,,,,,,37.0,33.0,,,51.166666666666664,peak
2019-07-31,,,,,,,19.0,,,,10.333333333333334,,,,peak
2019-08-01,,19.166666666666668,,,,,,,,41.666666666666664,20.444444444444446,,,,peak
2019-08-02,,,,,,,12.428571428571429,,,,24.0,,,,peak
2019-08-03,20.708333333333332,,,,,,15.125,,,63.0,21.777777777777782,,,29.15,peak
2019-08-04,,,,,,,27.0,,,,,,,,peak
2019-08-05,,,,,9.333333333333334,,19.666666666666668,,,28.0,,,,,peak
2019-08-06,,,,,,,,,,,,,,24.833333333333332,peak
2019-08-07,,,,,,,20.666666666666668,,,,,,,25.25,peak
2019-08-08,,19.11111111111111,19.5,,,,20.0,,,,,,,44.0,peak
2019-08-09,,,,,,,21.666666666666668,,,,28.666666666666664,,,,peak
2019-08-10,,18.5,18.395833333333336,,,48.0,20.0,,,70.25,,14.833333333333334,,24.5,peak
2019-08-11,,14.333333333333334,24.666666666666668,,31.5,31.625,19.5,,,,20.333333333333332,,,42.4,peak
2019-08-12,,24.666666666666668,14.777777777777779,,14.666666666666666,38.166666666666664,28.666666666666668,,,,,,,,peak
2019-08-13,32.5,,,,,,,,,,27.333333333333332,,,,peak
2019-08-14,,,,,,,19.125,,,,26.75,,,22.5,peak
2019-08-15,28.5,,13.166666666666666,93.33333333333333,,,15.125,,,44.2,,,,30.666666666666668,peak
2019-08-16,,12.333333333333334,,,,,13.125,,26.833333333333332,,20.875,,22.666666666666668,,peak
2019-08-17,,22.083333333333332,,,24.875,25.166666666666668,19.75,,33.833333333333336,,22.791666666666668,15.166666666666666,,,peak
2019-08-18,18.333333333333332,4.333333333333333,,91.66666666666667,,,18.0,,,71.66666666666666,39.666666666666664,,,25.6,peak
2019-08-19,19.916666666666668,26.0,30.0,85.5,29.333333333333332,,27.833333333333332,,,36.239999999999995,31.3125,9.666666666666666,,18.833333333333332,peak
2019-08-20,27.666666666666668,,,,,,9.809523809523808,,,,,3.5,25.04,28.25,value
2019-08-21,18.2,,,,,,7.25,,,36.111111111111114,22.555555555555557,,,41.25,value
2019-08-22,,,,83.0,19.222222222222225,30.833333333333332,8.25,,,42.333333333333336,21.0,,52.333333333333336,35.666666666666664,value
2019-08-23,,22.5,26.366666666666667,,41.5,,12.2,,18.5,67.83333333333333,22.5,,16.416666666666668,,value
2019-08-24,24.958333333333336,,21.833333333333332,75.33333333333333,12.0,,,,,,25.055555555555557,,,30.3,value
2019-08-25,,,18.666666666666668,90.6,,34.0,,,,51.875,11.7,,,,value
2019-08-26,29.0,,,,,,,,,44.9,,,,30.9,value
2019-08-27,,,,,,33.0,8.883333333333333,,,60.0,19.916666666666668,,22.4,19.733333333333334,value
2019-08-28,16.625,11.833333333333334,17.833333333333332,65.75,30.666666666666668,28.5,8.833333333333334,,,28.666666666666668,,,,19.333333333333332,value
2019-08-29,,,,,,9.666666666666666,3.6666666666666665,,20.944444444444443,36.5,,,,13.8,value
2019-08-30,,,,77.8,,18.666666666666668,,,25.6,27.5,20.5,,,,value
2019-08-31,22.333333333333332,,15.666666666666666,,,15.0,9.9,,,32.666666666666664,17.6,4.0,14.25,13.4,value
2019-09-01,,7.25,,33.6,,22.291666666666668,3.0,19.25,,31.428571428571427,16.666666666666668,,18.0,13.75,value
2019-09-02,14.8,,,37.9,3.0,12.0,12.916666666666668,11.5,23.6875,21.145833333333332,8.0,,7.125,8.833333333333334,value
2019-09-03,,,,,2.6666666666666665,8.0,,,13.166666666666666,16.0,11.0,,,,value
2019-09-04,,,8.0,29.5,,15.166666666666666,5.666666666666667,18.0,15.375,32.375,8.833333333333334,,,6.666666666666667,value
2019-09-05,16.0,,5.625,31.833333333333332,8.75,,,,,22.0,,,,7.75,value
2019-09-06,,,10.0,52.833333333333336,,,,,21.75,27.166666666666668,12.527777777777779,,,12.142857142857142,value
2019-09-07,,8.166666666666666,10.2,50.480000000000004,7.666666666666667,20.520833333333332,13.083333333333334,,,,16.166666666666668,7.75,,,value
2019-09-08,,,,57.785714285714285,18.0,18.5,11.2,,31.575,28.666666666666668,18.333333333333332,,10.25,9.4,value
2019-09-09,12.4,,,29.333333333333332,,20.5,,,39.666666666666664,26.75,12.5,,,10.666666666666666,value
2019-09-10,11.875,6.333333333333333,,,,35.333333333333336,12.875,31.333333333333332,17.333333333333332,25.55,,1.3333333333333333,10.666666666666666,12.291666666666666,value
2019-09-11,12.5,,,26.25,,14.5,,,,24.166666666666668,,1.5,,13.875,value
2019-09-12,,6.0,10.75,42.5,,32.0,1.5,,,23.8,,,,12.0,value
2019-09-13,,23.0,,54.57142857142857,12.333333333333334,18.4,6.333333333333333,,,38.7,16.0,,,12.611111111111112,value
2019-09-14,,11.25,,49.333333333333336,,24.5,14.666666666666666,,,22.6,18.333333333333332,,,12.9,value
2019-09-15,,,17.833333333333332,54.25,,,8.3125,,30.625,26.75,18.166666666666668,,10.0,,value
2019-09-16,,,,42.0,,43.25,,,,25.666666666666668,,6.25,,19.4,value
2019-09-17,,,,,,,9.833333333333334,,14.555555555555557,21.142857142857142,22.0,,11.111111111111109,16.4,value
2019-09-18,,,,55.9,,14.25,4.333333333333333,,,19.25,17.375,0.5,,13.625,value
2019-09-19,,9.0,,,,,,,14.666666666666666,30.071428571428573,14.5,,,16.708333333333332,value
2019-09-20,,,,54.666666666666664,,27.5,8.633333333333333,,27.214285714285715,22.875,,,11.25,23.222222222222218,value
2019-09-21,12.6,16.5,,59.0,18.333333333333332,,17.0,,,39.3125,,16.166666666666668,,9.5,value
2019-09-22,,,,46.555555555555564,,11.166666666666666,12.5,19.0,19.333333333333332,35.0,18.333333333333332,,13.75,11.25,value
2019-09-23,19.8,,,62.625,,23.88888888888889,,,,31.133333333333336,20.5,6.333333333333333,,24.13888888888889,value
2019-09-24,7.333333333333333,,,53.2,19.333333333333332,,,,16.555555555555554,28.5,18.5,8.666666666666666,,11.75,value
2019-09-25,8.666666666666666,,,42.75,,,,12.9,42.333333333333336,24.444444444444446,,,,14.796296296296296,value
2019-09-26,,,,,,27.416666666666668,,10.0,,,12.333333333333334,,20.2,12.25,value
2019-09-27,,,17.0,55.75,,,10.722222222222223,,23.0,32.38888888888889,16.666666666666668,,,18.5,value
2019-09-28,,37.75,25.8,89.33333333333333,,,24.0,,,30.65,30.083333333333336,8.666666666666666,40.666666666666664,20.75,value
2019-09-29,,,,47.5,,24.333333333333332,11.38888888888889,,26.875,23.916666666666668,,10.75,12.5,31.416666666666668,value
2019-09-30,23.833333333333332,13.5,,68.5,28.0,,,24.333333333333332,27.666666666666668,23.5765306122449,,,,22.76388888888889,value
2019-10-01,,,,,22.666666666666668,16.0,5.642857142857143,,24.0,25.75,25.0,,12.5,19.4,value
2019-10-02,,,7.3,47.0,,18.0,21.666666666666668,,11.333333333333334,22.3875,11.333333333333334,,24.25,20.222222222222225,value
2019-10-03,,,,54.166666666666664,,,18.333333333333332,,,33.4,,,,12.333333333333334,value
2019-10-04,,,4.333333333333333,68.66666666666667,,34.0,8.0,,43.7,34.0,,,,15.0,value
2019-10-05,21.0,14.7,13.433333333333334,,16.25,,,,,29.75,25.666666666666668,,,22.083333333333332,value
2019-10-06,22.8,27.333333333333332,,62.77777777777777,41.666666666666664,,14.61111111111111,28.666666666666668,37.733333333333334,46.666666666666664,30.0,,20.0,22.809523809523807,value
2019-10-07,18.875,,,,,,,,,,,,,19.766666666666666,value
2019-10-08,14.0,16.666666666666668,,,,,,7.5,25.333333333333332,43.958333333333336,,,,10.444444444444445,value
2019-10-09,12.666666666666666,,,,,,,,,36.166666666666664,20.375,,,20.5,value
2019-10-10,21.5,,,,,,14.0,,59.0,50.92,18.833333333333332,,23.5,31.833333333333332,value
2019-10-11,,16.333333333333332,,,,,14.833333333333334,,41.125,,35.0,,37.0,,value
2019-10-12,,16.333333333333332,,,,,37.833333333333336,,,27.11111111111111,,,,16.080000000000002,regular
2019-10-13,,,,99.83333333333333,,,37.25,27.25,,47.25,,,,20.541666666666664,regular
2019-10-14,,,33.2,107.66666666666667,,60.75,16.833333333333332,,45.25,,39.0,18.666666666666668,,30.333333333333332,regular
2019-10-15,,,,,,,,19.875,,29.833333333333332,34.0,,,36.625,regular
2019-10-16,,,,61.0,,,,,,,,,,,value
2019-10-17,23.4,,,,,,13.5,16.22222222222222,47.333333333333336,40.8,,,,32.06666666666666,value
2019-10-18,14.777777777777779,,,,,,8.833333333333334,22.0,,35.43333333333334,,,,25.6,value
2019-10-19,12.75,,,60.666666666666664,,19.833333333333332,16.1,,,21.0,,,34.333333333333336,,value
2019-10-20,18.75,23.666666666666668,,,33.0,,11.625,,41.875,31.416666666666664,,,,24.63095238095238,value
2019-10-21,16.75,,,,,26.5,13.714285714285714,,21.75,,,,,22.8,value
2019-10-22,4.666666666666667,,,31.333333333333332,,,,12.066666666666666,22.555555555555557,20.0,,,,21.0,value
2019-10-23,,,,58.0,,22.75,28.75,6.833333333333333,,25.0,,,,16.233333333333334,value
2019-10-24,,4.666666666666667,,50.0,,,11.5,22.666666666666668,28.444444444444443,25.833333333333332,,,,17.75,value
2019-10-25,,,,44.333333333333336,23.666666666666668,,,21.5,,25.0,33.833333333333336,,,21.833333333333332,value
2019-10-26,,,,,,21.75,24.142857142857142,,,25.296296296296294,,,,20.333333333333332,value
2019-10-27,,,,,,,15.8,,31.75,15.666666666666666,,,,,value
2019-10-28,,,,62.916666666666664,,41.333333333333336,,10.625,,28.5,24.0,,,26.142857142857142,regular
2019-10-29,,,,,,23.666666666666668,4.5,,24.833333333333332,15.933333333333332,23.5,,13.666666666666666,18.75,regular
2019-10-30,19.25,,,56.666666666666664,,,,10.666666666666666,23.625,23.01666666666667,,,,13.138888888888888,regular
2019-10-31,14.333333333333334,,,25.0,,24.333333333333332,21.2,,21.61904761904762,19.511111111111113,,,17.25,16.0,regular
2019-11-01,9.0,12.333333333333334,,,21.0,19.0,9.833333333333334,22.666666666666668,28.125,47.0,,,28.333333333333332,23.5,regular
2019-11-02,21.8,,,,23.5,,,17.333333333333332,16.333333333333332,44.97222222222222,25.666666666666668,,4.4,13.375,regular
2019-11-03,,,26.25,,,,22.166666666666668,,,24.333333333333332,,,,,regular
2019-11-04,,,,,,,28.571428571428573,,,,,,35.166666666666664,32.0,regular
2019-11-05,,,,,,,28.666666666666668,,,,,,,,regular
2019-11-06,,,,,,,,,,47.666666666666664,33.666666666666664,,,,regular
2019-11-08,,,,,,,14.0,,35.666666666666664,,,,,,regular
2019-11-10,,,31.333333333333332,,,,26.333333333333332,,,,,,,19.0,regular
2019-11-11,,33.333333333333336,,,,,20.357142857142858,,53.25,,,,,,regular
2019-11-12,,,18.666666666666668,,,,12.0,,38.333333333333336,,,,,,value
2019-11-13,32.125,,,,,,,39.666666666666664,,41.27777777777778,,,,34.75,value
2019-11-14,,,37.333333333333336,,,,13.333333333333334,,,,24.166666666666668,,14.833333333333334,47.0,value
2019-11-15,,,,,,,10.25,,22.166666666666668,,,,15.333333333333334,,value
2019-11-16,,,,,,58.0,,,,72.0,,,,36.833333333333336,value
2019-11-17,,,,,,,13.875,,27.0625,48.166666666666664,,,,,value
2019-11-18,28.0,,25.0,,22.2,,,,,,31.666666666666668,,,25.333333333333332,value
2019-11-19,29.666666666666668,,,49.555555555555564,34.333333333333336,,,,36.75,48.0,45.666666666666664,,,,value
2019-11-20,,,,54.666666666666664,,,,29.7,,47.833333333333336,,,18.0,28.866666666666664,value
2019-11-21,,,,,,,,,,39.0,,,21.75,21.333333333333332,value
2019-11-22,,,,,,,10.0,,,,,,,33.166666666666664,peak
2019-11-23,,,28.0,,,,,,,,,,,41.75,peak
2019-11-24,,,,,,,12.75,,,,,,23.0,,peak
2019-11-26,,,41.22222222222222,,,,,,,,,,,,peak
2019-11-27,,,,,,,30.833333333333332,55.333333333333336,,,47.5,,24.2,,peak
2019-11-28,24.0,17.666666666666668,,,,,,,,,,,,42.0,peak
2019-11-30,,19.666666666666668,,102.33333333333333,,,21.0,,,,,,,,peak
2019-12-01,13.666666666666666,,20.5,61.0,,,18.805555555555557,,43.0625,36.08333333333333,20.333333333333332,,9.375,26.0,peak
2019-12-02,,,,,,,13.25,39.75,,71.375,,,,62.875,peak
2019-12-03,,,26.0,,,,17.666666666666668,,55.0,45.333333333333336,,,5.333333333333333,,peak
2019-12-04,19.75,,,,,,32.333333333333336,,,34.0,9.25,,,29.75,value
2019-12-05,,,13.5,52.0,,,,,33.0,37.0,,,,30.375,value
2019-12-06,,,,,,,18.25,,23.0,,,,,22.777777777777775,value
2019-12-07,,,,,,,14.125,,,,,,,,value
2019-12-08,,,,,,,9.333333333333334,26.333333333333332,33.22222222222222,29.8,,,26.416666666666668,14.583333333333334,value
2019-12-09,19.5,,18.0,28.0,,,,,,,,,,,value
2019-12-10,,,,,,,10.625,,26.666666666666668,,31.666666666666668,,,45.666666666666664,value
2019-12-11,15.6,,,,,,,,,39.333333333333336,,,,16.8,value
2019-12-12,,,,,,,11.333333333333334,,29.4,32.375,,,,19.4,value
2019-12-13,38.333333333333336,,,,,,17.8,,,,27.0,,14.25,27.866666666666664,value
2019-12-14,21.833333333333332,,,,,,,24.333333333333332,,,21.0,5.875,,24.25,value
2019-12-15,,29.2,,,,,19.0,,,45.333333333333336,,,,25.5,value
2019-12-16,,,,,,,13.666666666666666,,,43.333333333333336,,,,37.6,value
2019-12-17,,,,,,37.5,16.2,,18.0,,,20.833333333333332,,23.1,value
2019-12-18,,,,,,,,29.333333333333332,,41.375,,,,29.833333333333332,peak
2019-12-19,,,,,,,18.666666666666668,,,,,,19.5,,peak
2019-12-20,,,,,,,17.11111111111111,,,,22.625,,,,peak
2019-12-21,22.125,13.666666666666666,,,,,27.666666666666668,,,34.833333333333336,27.5,,,28.3,peak
2019-12-22,,,,107.33333333333333,,,14.125,,,,,,,41.166666666666664,peak
2019-12-24,,,,,,,30.0,,,,,,,,peak
2019-12-25,,,,,,,,,,,,,,25.666666666666668,peak
2019-12-26,,,,,,,,,,47.333333333333336,45.833333333333336,,,55.75,peak
2019-12-27,29.666666666666668,,,,,,,,,,,,35.666666666666664,,peak
2019-12-28,,,,109.83333333333333,,,22.333333333333332,42.0,,,,,,,peak
2019-12-29,,32.333333333333336,,,,,23.0,,,,,,,,peak
2019-12-30,,,,76.16666666666667,,48.0,28.5,,,,,,,,peak
2019-12-31,,10.666666666666666,,89.66666666666667,,30.777777777777782,32.833333333333336,,,57.125,,,,35.375,peak
2020-01-01,,,,,,,22.8,,,,,,,,
2020-01-02,,,,,,,,,,,63.5,,47.25,70.0,
2020-01-03,,,,,,,28.333333333333332,,,94.16666666666667,,,,,
2020-01-04,,22.46666666666667,13.71111111111111,142.375,25.666666666666668,8.533333333333333,26.375,,,,,,,,
2020-01-05,,,,,,,,,,,,,,41.833333333333336,
2020-01-06,,,,,,,,,,,25.666666666666668,27.333333333333332,,,
2020-01-07,,45.5,,,,,19.0,,,,29.333333333333332,,,44.625,
2020-01-08,24.75,,,,,,22.333333333333332,,,,18.333333333333332,,,34.5,
2020-01-09,,,19.0,,,,27.75,,,,19.0,,,37.5,
2020-01-10,,28.666666666666668,,,,29.166666666666668,,,,,20.0,,,24.0,
2020-01-11,,,,,,,16.333333333333332,17.333333333333332,,,21.25,,,,
2020-01-12,21.0,,28.666666666666668,106.16666666666667,,35.5,14.033333333333331,26.666666666666668,,36.4,25.0,11.875,,29.0,
2020-01-13,,,9.625,,19.11111111111111,,16.25,,,,14.333333333333334,,,,
2020-01-14,19.0,,29.0,,,,,24.5,,,23.875,8.666666666666666,,29.8,
2020-01-15,26.642857142857142,,,,,,,29.333333333333332,,54.916666666666664,18.666666666666668,,,30.65476190476191,
2020-01-16,23.333333333333332,19.333333333333332,32.666666666666664,,,43.666666666666664,17.375,,,,,,,49.083333333333336,
2020-01-17,,,,,,,,,,52.44444444444445,24.5,,,32.75,
2020-01-18,,,,,,,19.0,,,86.22222222222221,,,,53.4,
2020-01-19,,52.0,,,,,46.666666666666664,,,,,,,48.4,
2020-01-20,,29.0,,,,,24.75,,,,,,,,
2020-01-21,,,25.333333333333332,,10.666666666666666,,,,,,,,,,
2020-01-22,,,,,,,,,55.666666666666664,,,4.25,,34.833333333333336,
2020-01-23,,,,,,,22.333333333333332,,,,,,,,
2020-01-24,27.666666666666668,,,,,,34.333333333333336,,,39.333333333333336,32.666666666666664,,,33.833333333333336,
2020-01-25,,33.333333333333336,,,,,28.6,,,,,,,45.25,
2020-01-26,,,,,,,24.5,,,,,,,27.666666666666668,
2020-01-27,,39.666666666666664,,,37.916666666666664,,14.5,,,,,,,47.8,
2020-01-28,,25.166666666666668,,,,,,21.666666666666668,,44.833333333333336,20.0,,,49.1,
2020-01-29,24.3,,,,,,17.0,,35.75,29.625,,,,,
2020-01-30,,25.666666666666668,,,,,,,,,13.375,,,33.25,
2020-01-31,,,,53.666666666666664,,42.333333333333336,17.119047619047617,,,74.0,,,,40.833333333333336,
2020-02-01,,,18.5,,,,27.0,,,53.0,,,,30.0,
2020-02-02,,,,,,,15.333333333333334,,,,,,,,
2020-02-03,,31.666666666666668,,,,,17.75,,,,,,,,
2020-02-04,,,,82.33333333333333,,,,,,,32.75,,,43.666666666666664,
2020-02-05,,13.0,,,,,,,,,,,,,
2020-02-06,,,,,,,30.875,,,,,,,,
2020-02-07,,,,,,,33.833333333333336,,,66.66666666666667,,,,,
2020-02-08,,,,,,,,,,,,,,65.875,
2020-02-09,,,,,,,27.9,,36.333333333333336,,,,,,
2020-02-10,,,,,,,,,,,32.61111111111111,,,46.333333333333336,
2020-02-11,31.75,25.0,,,,,12.666666666666666,,,,12.666666666666666,,,38.333333333333336,
2020-02-12,,,18.25,,,23.333333333333332,,,,,,,,,
2020-02-13,,,,,,,,,,,,,,59.0,
2020-02-16,,43.0,,,,,39.333333333333336,,,,,,,,
2020-02-18,,,,,,,41.25,,,,42.666666666666664,,,,
2020-02-19,,,,,,,,,,110.66666666666667,,,,,
2020-02-20,,,,,,,18.166666666666668,,,,,,,,
2020-02-22,35.0,,,,,,,,,,29.333333333333332,,,50.166666666666664,
2020-02-23,,26.5,,,,,,,,,,23.666666666666668,,,
2020-02-24,,,,,,,32.75,,,,30.333333333333332,,,,
2020-02-25,,,,,,,34.44444444444445,,37.666666666666664,,,,,,
2020-02-26,31.666666666666668,,,,,,,,,,16.833333333333332,,,,
2020-02-27,,,,,,,19.2,,,,,,,,
2020-02-28,,,,,,67.0,21.0,,73.33333333333333,44.625,26.5,,,,
2020-02-29,32.0,,,,,58.666666666666664,,,,,,,,,
2021-01-01,,24.75,13.533333333333333,76.16666666666667,14.8,,32.095238095238095,,49.666666666666664,36.75,37.333333333333336,19.666666666666668,45.229166666666664,12.033333333333335,peak
2021-01-02,12.333333333333334,,16.375,,18.875,30.222222222222225,31.416666666666668,,67.75,58.0,29.75,19.0,44.2,26.9375,
2021-01-03,12.0,,11.642857142857142,51.125,10.833333333333334,,21.5,,28.833333333333332,42.8,32.916666666666664,7.75,14.2,21.805555555555557,
2021-01-04,,27.8,19.133333333333333,38.42857142857143,13.233333333333334,,39.75,,,62.0,17.833333333333332,,,13.666666666666666,
2021-01-05,,33.333333333333336,10.0,35.916666666666664,15.785714285714286,45.0,37.9,,59.0,49.4,18.55,5.7,37.0,27.816666666666663,
2021-01-06,,39.375,11.80952380952381,41.0,16.633333333333333,41.666666666666664,27.904761904761905,33.625,42.333333333333336,33.25,20.625,1.1666666666666667,28.45,18.142857142857142,
2021-01-07,7.625,,6.833333333333333,,18.666666666666668,,24.645833333333336,31.988095238095237,41.833333333333336,34.166666666666664,17.7,,15.5,20.819444444444443,
2021-01-08,,24.666666666666668,8.972222222222223,,,40.5,44.41666666666667,39.5,48.25,32.02777777777778,20.5,,21.583333333333332,16.369999999999997,
2021-01-09,,36.333333333333336,13.091666666666667,50.84375,13.1875,52.07142857142857,34.75,25.833333333333332,38.0,24.7,23.0,7.25,8.6,14.933333333333334,
2021-01-10,,25.0,8.125,34.86111111111111,13.666666666666666,,27.099999999999998,15.666666666666666,38.08333333333333,18.583333333333332,12.666666666666666,,10.4,18.466666666666665,
2021-01-11,,,,17.571428571428573,,,19.9,24.055555555555557,39.33333333333333,18.8,14.7,5.5,,16.8,
2021-01-12,,,4.671428571428571,20.25,4.0,,22.083333333333336,,41.125,26.38888888888889,15.0,7.166666666666667,,12.464285714285714,
2021-01-13,,,,18.25,,,19.566666666666666,11.708333333333332,25.0,24.333333333333332,12.375,4.666666666666667,,12.166666666666666,
2021-01-14,,,4.75,24.5,,30.666666666666668,,9.0,29.666666666666668,20.02777777777778,19.333333333333332,,19.0,8.9,
2021-01-15,,12.5,4.833333333333333,26.5,4.9,,31.333333333333332,,32.25,30.75,,,,17.25,
2021-01-16,11.625,,11.733333333333333,41.26190476190476,14.666666666666666,,43.75,22.833333333333332,36.0,36.82142857142857,26.166666666666668,10.75,21.333333333333332,19.194444444444446,
2021-01-17,16.0,,,52.166666666666664,14.333333333333334,,,30.0,,,25.333333333333336,16.2,20.857142857142858,20.75,
2021-01-18,,34.75,10.466666666666667,54.75,12.9,,27.5,22.61111111111111,51.0,43.5,,9.666666666666666,19.083333333333332,15.125,
2021-01-19,,,,21.5,,,21.5,19.0,36.0,31.214285714285715,23.333333333333332,3.0,,11.75,
2021-01-20,,,,11.0,,,10.5,,33.75,29.666666666666668,,,23.0,9.625,
2021-01-21,,,,,3.3333333333333335,,,11.7,39.666666666666664,16.4,8.833333333333334,,,13.125,
2021-01-22,,,,,5.0,,,10.666666666666666,,,15.0,,26.133333333333336,,
2021-01-23,,,8.0,35.20833333333333,4.333333333333333,18.5,25.666666666666668,20.666666666666668,37.875,24.5,17.5,,23.5,12.333333333333334,
2021-01-24,,12.666666666666666,,29.6,6.833333333333333,24.833333333333332,19.0,11.375,32.25,28.333333333333332,17.5,,23.8,9.4,
2021-01-25,,,5.5,18.9,7.5,35.0,22.25,14.666666666666666,47.0,23.6,11.333333333333334,,18.333333333333332,7.8,
2021-01-26,16.2,,,,6.333333333333333,,,16.75,37.333333333333336,20.333333333333336,17.75,,,11.333333333333334,
2021-01-27,,,2.3333333333333335,,,,,,39.5,18.0,18.5,3.25,,11.666666666666666,
2021-01-28,9.6,,5.0,,,,20.966666666666665,15.45238095238095,28.2,26.625,11.625,,,14.904761904761903,
2021-01-29,,,4.5,,,,29.333333333333332,15.375,41.0,28.8,23.0,6.333333333333333,25.666666666666668,16.5,
2021-01-30,,12.0,12.3125,38.166666666666664,10.738095238095239,,24.666666666666668,,49.25,32.9,22.4375,12.75,21.25,21.0,
2021-01-31,,,8.166666666666666,25.833333333333332,6.666666666666667,17.0,26.694444444444446,18.2,36.07142857142857,36.2,9.5,,11.875,13.9,
2021-02-01,,,2.575,17.916666666666668,6.666666666666667,24.8,16.4,14.25,32.25,28.309523809523807,12.0,,,14.75,
2021-02-02,7.125,,6.166666666666667,,6.666666666666667,,21.5,10.404761904761903,34.666666666666664,20.655844155844157,,,3.3333333333333335,12.083333333333334,
2021-02-03,11.875,14.333333333333334,5.766666666666667,21.238095238095237,12.166666666666668,31.541666666666664,,19.666666666666668,36.0,21.625,20.333333333333332,,,9.6,
2021-02-04,,,5.74,19.714285714285715,,,20.5,16.375,40.9,28.379629629629633,15.25,,,17.152380952380952,
2021-02-05,,,4.333333333333333,19.357142857142858,7.375,45.0,30.4,13.6,50.357142857142854,27.0,,9.0,24.833333333333332,9.875,
2021-02-06,,,10.916666666666666,31.1875,,36.0,28.0625,18.333333333333332,40.1,,,,19.333333333333332,17.714285714285715,
2021-02-07,,,,20.25,13.75,,18.0,14.5,36.142857142857146,23.958333333333332,24.833333333333332,,18.6,14.6,
2021-02-08,14.0,,,14.0,,,21.0,19.88888888888889,52.2,24.533333333333335,11.25,3.5,17.666666666666668,12.333333333333334,
2021-02-09,,12.333333333333334,3.9,28.25,5.833333333333333,16.666666666666668,,33.333333333333336,33.29166666666667,30.666666666666664,11.666666666666666,,24.0,17.642857142857142,
2021-02-10,,,,22.7,,,12.75,15.0,,23.666666666666664,14.875,,,17.2,
2021-02-11,,,,,,,23.033333333333335,21.0,42.875,39.357142857142854,17.0,,22.4,16.055555555555554,
2021-02-12,,,9.0,34.25,15.4,,27.5,,56.533333333333324,34.9,24.36111111111111,6.1,37.94444444444444,16.083333333333332,
2021-02-13,15.333333333333334,24.875,13.65,44.96666666666667,13.142857142857142,50.666666666666664,46.25,17.833333333333332,55.5,51.75,,,29.166666666666668,15.3,
2021-02-14,,38.333333333333336,17.729166666666668,51.833333333333336,13.333333333333332,49.25,32.77777777777778,,43.333333333333336,56.555555555555564,45.93333333333333,21.166666666666668,,21.666666666666668,
2021-02-15,14.666666666666666,,16.142857142857142,51.0,16.333333333333332,,29.5,,57.333333333333336,50.875,30.5,,39.916666666666664,27.2,
2021-02-16,14.833333333333334,,18.0,66.33333333333333,17.166666666666668,,,48.0,50.0,58.333333333333336,35.214285714285715,11.733333333333333,31.333333333333332,32.8,
2021-02-17,,,12.666666666666668,42.0,12.666666666666666,,40.083333333333336,33.75,66.875,50.5,30.666666666666668,13.0,27.333333333333332,24.36111111111111,
2021-02-18,,36.666666666666664,12.8,45.166666666666664,30.9,39.0,31.0,37.25,,43.625,,10.0,,22.555555555555554,
2021-02-19,,27.25,9.5,51.6,,,,33.791666666666664,55.888888888888886,59.6,18.61111111111111,,,23.388888888888886,
2021-02-20,24.333333333333332,51.5,16.0,53.5,22.25,,42.166666666666664,,55.625,40.55555555555556,26.75,,24.666666666666668,17.055555555555557,
2021-02-21,9.6,36.5,20.0,47.88095238095237,16.666666666666668,,,41.3,73.66666666666667,36.5,32.333333333333336,,25.125,22.777777777777782,
2021-02-22,,27.125,6.611111111111111,33.53333333333333,11.0,33.0,42.33333333333333,33.0,46.25,39.083333333333336,28.2,8.375,34.916666666666664,19.6,
