"date","wdw_ticket_season","wdwseason","wdwmaxtemp","wdwmintemp","wdwmeantemp","mkopen","mkclose","mkhours","epopen","epclose","ephours","hsopen","hsclose","hshours","akopen","akclose","akhours"
2019-03-23,"peak","SPRING",79.01,49.06,64.04,28800,82800,15,32400,75600,12,32400,73800,11.5,32400,75600,12
2019-03-24,"regular","SPRING",80.15,55.92,68.04,32400,79200,13,32400,75600,12,32400,73800,11.5,28800,75600,13
2019-03-25,"regular","SPRING",82.68,59.64,71.16,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,72000,11
2019-03-26,"regular","SPRING",82.16,64.4,73.28,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,72000,11
2019-03-27,"regular","SPRING",70.23,58.75,64.49,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,72000,11
2019-03-28,"regular","SPRING",77.17,59.1,68.14,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,72000,11
2019-03-29,"regular","SPRING",79.67,59.96,69.82,32400,82800,14,32400,75600,12,32400,73800,11.5,32400,72000,11
2019-03-30,"peak","SPRING",81.67,61.1,71.39,32400,82800,14,32400,75600,12,32400,73800,11.5,32400,79200,13
2019-03-31,"regular","SPRING",83.77,60.88,72.33,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,79200,13
2019-04-01,"regular","SPRING",70.67,64.17,67.42,32400,82800,14,32400,75600,12,32400,73800,11.5,32400,75600,12
2019-04-02,"regular","SPRING",74.53,61.21,67.87,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,75600,12
2019-04-03,"regular","SPRING",77.12,55.79,66.46,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,72000,11
2019-04-04,"regular","SPRING",80.61,60,70.31,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,72000,11
2019-04-05,"regular","SPRING",83.64,64.99,74.32,32400,82800,14,32400,75600,12,32400,73800,11.5,32400,72000,11
2019-04-06,"peak","SPRING",87.47,65.38,76.43,32400,82800,14,32400,75600,12,32400,73800,11.5,32400,79200,13
2019-04-07,"regular","SPRING",87.12,67.52,77.32,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-08,"regular","SPRING",87.5,69.62,78.56,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-09,"regular","SPRING",83.45,70.58,77.02,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-10,"regular","SPRING",80.57,67.22,73.9,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-11,"regular","SPRING",85.79,64.34,75.07,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-12,"regular","EASTER",88.74,69.15,78.95,28800,82800,15,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-13,"peak","EASTER",88.55,71.22,79.88,28800,82800,15,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-14,"peak","EASTER",83.74,72.25,78,32400,86400,15,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-15,"peak","EASTER",77.95,64.59,71.27,28800,86400,16,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-16,"peak","EASTER",82.59,57.48,70.04,28800,86400,16,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-17,"peak","EASTER",82.35,60.83,71.59,28800,86400,16,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-18,"peak","EASTER",88.93,64.21,76.57,28800,86400,16,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-19,"peak","EASTER",83.25,63.9,73.58,28800,86400,16,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-20,"peak","EASTER",73.45,58.08,65.77,28800,86400,16,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-21,"peak","EASTER",76.29,56.14,66.22,32400,86400,15,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-22,"peak","EASTER",81.4,55.66,68.53,28800,86400,16,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-23,"peak","EASTER",83.23,59.15,71.19,28800,86400,16,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-24,"peak","EASTER",84.27,61.49,72.88,28800,86400,16,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-25,"peak","EASTER",84.44,62.25,73.35,28800,86400,16,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-26,"peak","EASTER",84.64,66.91,75.78,32400,86400,15,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-04-27,"peak","EASTER",85.26,62.88,74.07,28800,86400,16,32400,75600,12,32400,73800,11.5,28800,77400,13.5
2019-04-28,"regular","EASTER",87.47,63.17,75.32,32400,79200,13,32400,75600,12,32400,75600,12,32400,77400,12.5
2019-04-29,"value","EASTER",86.09,64.15,75.12,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-04-30,"value","EASTER",87.51,69.1,78.31,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-05-01,"value","SPRING",85.17,70.17,77.67,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-05-02,"value","SPRING",83.36,72.38,77.87,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-05-03,"regular","SPRING",87.35,71.74,79.54,32400,82800,14,32400,75600,12,32400,75600,12,32400,79200,13
2019-05-04,"peak","SPRING",87.73,69.26,78.5,28800,82800,15,32400,75600,12,32400,75600,12,32400,79200,13
2019-05-05,"regular","SPRING",85.25,69.72,77.49,32400,79200,13,32400,75600,12,32400,75600,12,32400,73800,11.5
2019-05-06,"value","SPRING",87.58,70.9,79.24,32400,79200,13,32400,75600,12,32400,75600,12,32400,73800,11.5
2019-05-07,"value","SPRING",88.65,69.55,79.1,32400,79200,13,32400,75600,12,32400,75600,12,32400,73800,11.5
2019-05-08,"value","SPRING",86.87,69.43,78.15,32400,79200,13,32400,75600,12,32400,75600,12,32400,73800,11.5
2019-05-09,"value","SPRING",85.61,69.11,77.36,32400,79200,13,32400,75600,12,32400,75600,12,32400,73800,11.5
2019-05-10,"regular","SPRING",87.83,71.49,79.66,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-05-11,"peak","SPRING",90.19,70.39,80.29,28800,82800,15,32400,75600,12,32400,75600,12,32400,79200,13
2019-05-12,"regular","SPRING",86.65,71.11,78.88,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-05-13,"value","SPRING",81.57,71.24,76.41,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-05-14,"value","SPRING",79.64,69.92,74.78,32400,79200,13,32400,75600,12,32400,75600,12,32400,73800,11.5
2019-05-15,"value","SPRING",83.24,71.04,77.14,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-05-16,"value","SPRING",85.11,67.66,76.38,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-05-17,"regular","SPRING",86.18,65.77,75.98,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-05-18,"peak","SPRING",86.2,66.02,76.11,28800,86400,16,32400,75600,12,32400,75600,12,32400,79200,13
2019-05-19,"regular","SPRING",88.71,65.11,76.91,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-05-20,"regular","SPRING",89.49,70.32,79.91,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-05-21,"regular","SPRING",90.27,70.85,80.56,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-05-22,"regular","SPRING",89.76,69.98,79.87,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-05-23,"regular","SPRING",88.32,68.61,78.47,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-05-24,"peak","SPRING",88.34,65.28,76.81,32400,79200,13,32400,75600,12,32400,75600,12,28800,79200,14
2019-05-25,"peak","MEMORIAL DAY",90.42,67.33,78.88,28800,82800,15,32400,75600,12,32400,75600,12,28800,79200,14
2019-05-26,"peak","MEMORIAL DAY",91.35,70.22,80.79,32400,82800,14,32400,75600,12,32400,75600,12,28800,79200,14
2019-05-27,"regular","MEMORIAL DAY",92.62,70.36,81.49,32400,79200,13,32400,75600,12,32400,75600,12,28800,79200,14
2019-05-28,"regular","MEMORIAL DAY",93.38,72.28,82.83,32400,79200,13,32400,75600,12,32400,75600,12,28800,79200,14
2019-05-29,"regular","SPRING",92.2,69.86,81.03,32400,82800,14,32400,75600,12,32400,75600,12,28800,79200,14
2019-05-30,"regular","SPRING",94.76,73.21,83.99,32400,79200,13,32400,75600,12,32400,75600,12,28800,79200,14
2019-05-31,"regular","SPRING",94.27,75.15,84.71,32400,82800,14,32400,75600,12,32400,75600,12,28800,79200,14
2019-06-01,"peak","SPRING",94.33,74.9,84.62,28800,86400,16,32400,75600,12,32400,75600,12,28800,79200,14
2019-06-02,"regular","SPRING",92.22,72.7,82.46,32400,82800,14,32400,75600,12,32400,75600,12,28800,82800,15
2019-06-03,"regular","SPRING",90.26,74.38,82.32,32400,82800,14,32400,75600,12,32400,75600,12,28800,79200,14
2019-06-04,"regular","SPRING",95.42,74.25,84.84,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-06-05,"regular","SPRING",93.74,74.65,84.2,32400,82800,14,32400,75600,12,32400,75600,12,32400,75600,12
2019-06-06,"regular","SPRING",90.18,74.48,82.33,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-06-07,"regular","SPRING",91.36,75.76,83.56,32400,82800,14,32400,75600,12,32400,75600,12,28800,79200,14
2019-06-08,"peak","SPRING",88.52,74.66,81.59,32400,79200,13,32400,75600,12,32400,75600,12,28800,79200,14
2019-06-09,"regular","SPRING",90.23,71.2,80.72,32400,79200,13,32400,75600,12,32400,75600,12,28800,79200,14
2019-06-10,"regular","SPRING",86.98,71.16,79.07,32400,82800,14,32400,75600,12,32400,75600,12,28800,79200,14
2019-06-11,"regular","SPRING",86.79,72.42,79.61,32400,79200,13,32400,75600,12,32400,75600,12,28800,75600,13
2019-06-12,"regular","SPRING",88.56,73.68,81.12,32400,82800,14,32400,75600,12,32400,75600,12,32400,79200,13
2019-06-13,"regular","SPRING",84.02,73.53,78.78,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-06-14,"regular","SPRING",83.89,72.01,77.95,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-06-15,"peak","SPRING",88.61,72.76,80.69,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-06-16,"regular","SPRING",87.48,72.94,80.21,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-06-17,"regular","SPRING",85.54,72.56,79.05,32400,82800,14,32400,75600,12,32400,75600,12,32400,75600,12
2019-06-18,"regular","SPRING",87.5,74.51,81.01,32400,82800,14,32400,75600,12,32400,75600,12,32400,75600,12
2019-06-19,"regular","SPRING",87.36,72.89,80.13,32400,82800,14,32400,75600,12,32400,75600,12,32400,79200,13
2019-06-20,"regular","SPRING",92.37,73.35,82.86,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-06-21,"regular","SPRING",93.99,77.61,85.8,32400,82800,14,32400,75600,12,32400,75600,12,28800,79200,14
2019-06-22,"peak","SPRING",91.89,76.83,84.36,32400,82800,14,32400,75600,12,32400,75600,12,28800,79200,14
2019-06-23,"regular","SPRING",94.03,76.27,85.15,32400,79200,13,32400,75600,12,32400,75600,12,28800,79200,14
2019-06-24,"regular","SPRING",94.97,74.97,84.97,32400,82800,14,32400,75600,12,32400,75600,12,28800,79200,14
2019-06-25,"regular","SPRING",97.72,75.88,86.8,32400,82800,14,32400,75600,12,32400,75600,12,28800,79200,14
2019-06-26,"regular","SPRING",95.69,75.64,85.67,32400,82800,14,32400,75600,12,32400,75600,12,32400,79200,13
2019-06-27,"regular","SPRING",91.95,75.25,83.6,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-06-28,"regular","SPRING",92.09,74.32,83.21,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-06-29,"peak","SPRING",88.22,73.85,81.04,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-06-30,NA,"SPRING",92.31,73.07,82.69,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-01,NA,"SUMMER BREAK",94.11,75.66,84.89,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-07-02,NA,"JULY 4TH",95.2,77.3,86.25,32400,86400,15,32400,75600,12,32400,75600,12,32400,75600,12
2019-07-03,NA,"JULY 4TH",95.33,78.43,86.88,28800,86400,16,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-04,NA,"JULY 4TH",92.84,77.09,84.97,28800,90000,17,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-05,NA,"JULY 4TH",95,77.16,86.08,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-06,NA,"JULY 4TH",90.44,74.19,82.32,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-07,NA,"SUMMER BREAK",88.24,74.78,81.51,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-08,NA,"SUMMER BREAK",90.03,75.58,82.81,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-07-09,NA,"SUMMER BREAK",89.16,75.92,82.54,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-07-10,NA,"SUMMER BREAK",89.84,75.41,82.63,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-11,NA,"SUMMER BREAK",88.91,75.18,82.05,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-12,NA,"SUMMER BREAK",87.7,72.91,80.31,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-13,NA,"SUMMER BREAK",89.18,72.47,80.83,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-14,NA,"SUMMER BREAK",93.57,77.35,85.46,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-15,NA,"SUMMER BREAK",92.67,75.87,84.27,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-07-16,NA,"SUMMER BREAK",94.09,76.58,85.34,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-07-17,NA,"SUMMER BREAK",94.18,75.14,84.66,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-07-18,NA,"SUMMER BREAK",90.82,73.82,82.32,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-07-19,NA,"SUMMER BREAK",93.35,74.44,83.9,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-20,NA,"SUMMER BREAK",92,76,84,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-21,NA,"SUMMER BREAK",91.34,73.5,82.42,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-22,NA,"SUMMER BREAK",91.05,72.88,81.97,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-07-23,NA,"SUMMER BREAK",88.32,74.79,81.56,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-07-24,NA,"SUMMER BREAK",85.25,74.21,79.73,32400,82800,14,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-25,NA,"SUMMER BREAK",81.61,73.7,77.66,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-26,NA,"SUMMER BREAK",84.19,72.36,78.28,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-27,NA,"SUMMER BREAK",89.13,72.26,80.7,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-28,NA,"SUMMER BREAK",92.77,75.18,83.98,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-07-29,NA,"SUMMER BREAK",92.5,75.07,83.79,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-07-30,NA,"SUMMER BREAK",91.83,75.85,83.84,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-07-31,NA,"SUMMER BREAK",93.09,74.01,83.55,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-08-01,NA,"SUMMER BREAK",89.74,73.79,81.77,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-08-02,NA,"SUMMER BREAK",88.7,74.03,81.37,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-08-03,NA,"SUMMER BREAK",86.99,74.92,80.96,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-08-04,NA,"SUMMER BREAK",91,75.73,83.37,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-08-05,NA,"SUMMER BREAK",88.04,74.72,81.38,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-08-06,NA,"SUMMER BREAK",89.08,74.61,81.85,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-08-07,NA,"SUMMER BREAK",90.09,74.7,82.4,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-08-08,NA,"SUMMER BREAK",92.07,74.68,83.38,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-08-09,NA,"SUMMER BREAK",91.75,77.28,84.52,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-08-10,NA,"SUMMER BREAK",91.87,78.77,85.32,32400,79200,13,32400,75600,12,32400,75600,12,28800,79200,14
2019-08-11,NA,"SUMMER BREAK",93.49,79.56,86.53,32400,79200,13,32400,75600,12,32400,75600,12,32400,79200,13
2019-08-12,NA,"SUMMER BREAK",92.01,77.48,84.75,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-08-13,NA,"SUMMER BREAK",87.75,77.42,82.59,32400,79200,13,32400,75600,12,32400,75600,12,32400,75600,12
2019-08-14,NA,"SUMMER BREAK",88.11,78.75,83.43,32400,79200,13,32400,75600,12,32400,75600,12,32400,77400,12.5
2019-08-15,NA,"SUMMER BREAK",88.79,76.14,82.47,32400,79200,13,32400,75600,12,32400,75600,12,32400,77400,12.5
2019-08-16,NA,"SUMMER BREAK",84.94,75.87,80.41,32400,64800,9,32400,75600,12,32400,75600,12,32400,77400,12.5
2019-08-17,NA,"SUMMER BREAK",86.65,75.11,80.88,32400,79200,13,32400,75600,12,32400,75600,12,32400,77400,12.5
2019-08-18,NA,"SUMMER BREAK",92.44,75.67,84.06,32400,79200,13,32400,75600,12,32400,75600,12,32400,77400,12.5
2019-08-19,NA,"SUMMER BREAK",92.42,76.72,84.57,32400,79200,13,32400,75600,12,32400,75600,12,32400,73800,11.5
2019-08-20,NA,"SEPTEMBER LOW",90.15,76.07,83.11,32400,64800,9,32400,75600,12,32400,75600,12,32400,77400,12.5
2019-08-21,NA,"SEPTEMBER LOW",93.03,76.73,84.88,32400,79200,13,32400,75600,12,32400,75600,12,32400,77400,12.5
2019-08-22,NA,"SEPTEMBER LOW",91.58,76.96,84.27,32400,79200,13,32400,75600,12,32400,75600,12,32400,73800,11.5
2019-08-23,NA,"SEPTEMBER LOW",86.15,77.19,81.67,32400,64800,9,32400,75600,12,32400,75600,12,32400,77400,12.5
2019-08-24,NA,"SEPTEMBER LOW",91.67,77.36,84.52,32400,79200,13,32400,75600,12,32400,75600,12,32400,77400,12.5
2019-08-25,NA,"SEPTEMBER LOW",92.9,76.89,84.9,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-08-26,NA,"SEPTEMBER LOW",93.74,73.52,83.63,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,73800,11.5
2019-08-27,NA,"SEPTEMBER LOW",92.3,75.36,83.83,32400,64800,9,32400,75600,12,32400,73800,11.5,32400,77400,12.5
2019-08-28,NA,"SEPTEMBER LOW",90.43,77.3,83.87,32400,79200,13,32400,75600,12,32400,73800,11.5,32400,73800,11.5
2019-08-29,NA,"SEPTEMBER LOW",93.05,78.37,85.71,28800,79200,14,32400,75600,12,21600,79200,16,28800,77400,13.5
2019-08-30,NA,"SEPTEMBER LOW",87.98,77.98,82.98,28800,64800,10,32400,79200,13,21600,79200,16,28800,77400,13.5
2019-08-31,NA,"SEPTEMBER LOW",88.91,77.67,83.29,28800,79200,14,32400,79200,13,21600,79200,16,28800,77400,13.5
2019-09-01,NA,"SEPTEMBER LOW",89.08,78.09,83.59,28800,79200,14,32400,75600,12,32400,79200,13,28800,77400,13.5
2019-09-02,NA,"SEPTEMBER LOW",87.28,78.76,83.02,28800,64800,10,32400,75600,12,32400,79200,13,28800,77400,13.5
2019-09-03,NA,"SEPTEMBER LOW",85.87,75.88,80.88,28800,54000,7,25200,68400,12,32400,50400,5,28800,50400,6
2019-09-04,NA,"SEPTEMBER LOW",87.91,74.26,81.09,28800,79200,14,32400,75600,12,32400,79200,13,28800,75600,13
2019-09-05,NA,"SEPTEMBER LOW",94.23,81.28,87.76,28800,79200,14,32400,75600,12,32400,79200,13,28800,77400,13.5
2019-09-06,NA,"SEPTEMBER LOW",93.92,79.2,86.56,28800,64800,10,32400,79200,13,32400,79200,13,28800,77400,13.5
2019-09-07,NA,"SEPTEMBER LOW",92.12,72.29,82.21,28800,79200,14,32400,79200,13,32400,79200,13,28800,77400,13.5
2019-09-08,NA,"SEPTEMBER LOW",93.27,73.86,83.57,28800,64800,10,32400,75600,12,32400,79200,13,28800,77400,13.5
2019-09-09,NA,"SEPTEMBER LOW",94.62,77.81,86.22,28800,79200,14,32400,75600,12,32400,79200,13,28800,75600,13
2019-09-10,NA,"SEPTEMBER LOW",92.46,76.79,84.63,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-09-11,NA,"SEPTEMBER LOW",90.49,76.09,83.29,28800,79200,14,32400,75600,12,32400,79200,13,28800,75600,13
2019-09-12,NA,"SEPTEMBER LOW",89.42,76.37,82.9,28800,79200,14,32400,75600,12,32400,79200,13,28800,75600,13
2019-09-13,NA,"SEPTEMBER LOW",86.64,77.68,82.16,28800,64800,10,32400,79200,13,32400,79200,13,28800,75600,13
2019-09-14,NA,"SEPTEMBER LOW",88.61,76.7,82.66,28800,79200,14,32400,79200,13,32400,79200,13,28800,75600,13
2019-09-15,NA,"SEPTEMBER LOW",88.24,76.35,82.29,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-09-16,NA,"SEPTEMBER LOW",93.27,75.59,84.43,28800,75600,13,32400,75600,12,32400,79200,13,28800,75600,13
2019-09-17,NA,"FALL",94.43,73.47,83.95,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-09-18,NA,"FALL",90.91,74.02,82.47,28800,75600,13,32400,75600,12,32400,79200,13,28800,75600,13
2019-09-19,NA,"FALL",86.93,72.36,79.65,28800,75600,13,32400,75600,12,32400,79200,13,28800,75600,13
2019-09-20,NA,"FALL",84.58,71.75,78.16,28800,64800,10,32400,79200,13,32400,79200,13,28800,75600,13
2019-09-21,NA,"FALL",86.21,70.62,78.41,28800,79200,14,32400,79200,13,32400,79200,13,28800,75600,13
2019-09-22,NA,"FALL",87.67,71.4,79.54,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-09-23,NA,"FALL",87.85,68.83,78.34,28800,75600,13,32400,75600,12,32400,79200,13,28800,75600,13
2019-09-24,NA,"FALL",90.3,68.11,79.21,28800,64800,10,32400,75600,12,32400,79200,13,28800,72000,12
2019-09-25,NA,"FALL",92.23,70.36,81.3,28800,75600,13,32400,75600,12,32400,79200,13,28800,75600,13
2019-09-26,NA,"FALL",91.37,71.66,81.52,28800,75600,13,32400,75600,12,32400,79200,13,28800,72000,12
2019-09-27,NA,"FALL",91.2,72.47,81.84,28800,64800,10,32400,79200,13,32400,79200,13,28800,72000,12
2019-09-28,NA,"FALL",90.33,73.05,81.69,28800,79200,14,32400,79200,13,32400,79200,13,28800,75600,13
2019-09-29,NA,"FALL",89.94,72.16,81.05,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-09-30,NA,"FALL",90.75,73.81,82.28,28800,75600,13,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-01,NA,"FALL",89.05,73.67,81.36,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-02,NA,"FALL",90.26,72.21,81.24,28800,79200,14,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-03,NA,"FALL",90.35,71.53,80.94,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-04,NA,"FALL",91.62,70.61,81.12,28800,64800,10,32400,79200,13,32400,79200,13,28800,75600,13
2019-10-05,NA,"FALL",89.71,73.52,81.62,28800,79200,14,32400,79200,13,32400,79200,13,28800,75600,13
2019-10-06,NA,"FALL",86.17,72.95,79.56,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-07,NA,"FALL",84.1,74.26,79.18,28800,75600,13,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-08,NA,"FALL",84,73.78,78.89,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-09,NA,"FALL",78.69,73.25,75.97,28800,79200,14,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-10,NA,"FALL",84.93,72.64,78.79,28800,64800,10,32400,75600,12,32400,79200,13,28800,72000,12
2019-10-11,NA,"FALL",88.12,69.78,78.95,28800,64800,10,32400,79200,13,32400,79200,13,28800,75600,13
2019-10-12,NA,"COLUMBUS DAY",86.77,68.1,77.44,28800,82800,15,32400,79200,13,32400,79200,13,28800,72000,12
2019-10-13,NA,"COLUMBUS DAY",87.53,67.72,77.63,28800,75600,13,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-14,NA,"COLUMBUS DAY",88.84,69.34,79.09,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-15,NA,"COLUMBUS DAY",87.87,70.61,79.24,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-16,NA,"FALL",87.59,72.61,80.1,28800,79200,14,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-17,NA,"FALL",84.41,71.44,77.93,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-18,NA,"FALL",80.11,68.31,74.21,28800,64800,10,32400,79200,13,32400,79200,13,28800,75600,13
2019-10-19,NA,"FALL",85.52,73.29,79.41,28800,82800,15,32400,79200,13,32400,79200,13,28800,75600,13
2019-10-20,NA,"FALL",88.45,74,81.23,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-21,NA,"FALL",88.15,72.68,80.42,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-22,NA,"FALL",90.09,74.9,82.5,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-23,NA,"FALL",83.28,68.9,76.09,28800,79200,14,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-24,NA,"FALL",87.69,69.87,78.78,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-25,NA,"FALL",83.6,74.79,79.2,28800,64800,10,32400,79200,13,32400,79200,13,28800,75600,13
2019-10-26,NA,"FALL",87.42,74.43,80.93,28800,79200,14,32400,79200,13,32400,79200,13,28800,75600,13
2019-10-27,NA,"FALL",88.86,74.2,81.53,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
2019-10-28,NA,"HALLOWEEN",90.93,73.91,82.42,28800,79200,14,32400,75600,12,32400,79200,13,28800,72000,12
2019-10-29,NA,"HALLOWEEN",90.33,75.48,82.91,28800,64800,10,32400,75600,12,32400,79200,13,28800,75600,13
